year,org,line_item,frn,function,product,mbps,unit_monthly,per_mbps,recipient,city,county,entity_type,provider,bids,contract_type,award_date,discount,students,usac_rural,monthly_share,alloc_method,recips_on_circuit
2017,KETCHIKAN CITY HALL,1799042725.001,1799042725,Copper,ATM,10.0,502.48,50.248000000000005,First City Libraries Consortium,Ketchikan,Ketchikan Gateway Borough,Non-Instructional Facility (Nif),City of Ketchikan,1.0,Contract,2017-04-17,,,,502.48,even_split,1
2017,NORTHWEST ARCTIC BORO SCH DIST,1799037228.007,1799037228,Wireless,Microwave,10.0,71500.0,7150.0,Kotzebue Elementary/ Middle School,Kotzebue,Northwest Arctic,School,GCI Communication Corp,0.0,Contract,2015-04-07,,,,71500.0,even_split,1
2017,YUKON-KOYUKUK SCHOOL DISTRICT,1799031054.008,1799031054,Wireless,Microwave,25.0,40000.0,1600.0,Andrew K Demoski  School,Nulato,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2017-03-22,,,,40000.0,even_split,1
2017,DILLINGHAM CITY SCHOOL DIST,1799008045.001,1799008045,Fiber,DS-1,1.544,86471.75,56005.01943005181,Dillingham Elementary School,Dillingham,Dillingham,School,GCI Communication Corp,1.0,Contract,2015-04-10,,,,28647.666666666664,even_split,3
2017,DILLINGHAM CITY SCHOOL DIST,1799008045.001,1799008045,Fiber,DS-1,1.544,86471.75,56005.01943005181,Dillingham Middle-High School,Dillingham,Dillingham,School,GCI Communication Corp,1.0,Contract,2015-04-10,,,,28647.666666666664,even_split,3
2017,DILLINGHAM CITY SCHOOL DIST,1799008045.001,1799008045,Fiber,DS-1,1.544,86471.75,56005.01943005181,Dillingham City School District Office,Dillingham,Dillingham,Non-Instructional Facility (Nif),GCI Communication Corp,1.0,Contract,2015-04-10,,,,28647.666666666664,even_split,3
2017,NORTHWEST ARCTIC BORO SCH DIST,1799113167.002,1799113167,Wireless,Satellite Service,20.0,30000.0,1500.0,Napaaqtugmiut School,Noatak,Northwest Arctic,School,GCI Communication Corp,2.0,Contract,2015-04-07,,,,30000.0,even_split,1
2017,SOUTHWEST REGION SCHOOL DIST,1799066526.003,1799066526,Copper,Ethernet,10.0,975.0,97.5,Manokotak School,Manokotak,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,975.0,even_split,2
2017,SOUTHWEST REGION SCHOOL DIST,1799066526.003,1799066526,Copper,Ethernet,10.0,975.0,97.5,Aleknagik School,Aleknagik,Dillingham Census Area,School,GCI Communication Corp,1.0,Contract,2017-05-03,,,,975.0,even_split,2
2017,GALENA CITY SCHOOL DISTRICT,1799083763.003,1799083763,Copper,Ethernet,3.0,156.0,52.0,Interior Distance Education Of Alaska,Galena,Yukon-Koyukuk,School,GCI Communication Corp,3.0,Contract,2017-03-15,,,,156.0,even_split,1
2017,FAIRBANKS-N STAR BOROUGH LIB,1799059582.001,1799059582,Fiber,Ethernet,50.0,700.0,14.0,North Pole Branch Library,North Pole,Fairbanks North Star,Library,"Alaska Communications Systems Holdings, Inc.",1.0,Contract,2017-04-17,,,,350.0,even_split,2
2017,FAIRBANKS-N STAR BOROUGH LIB,1799059582.001,1799059582,Fiber,Ethernet,50.0,700.0,14.0,Noel Wien Public Library Main Branch,Fairbanks,,Library,"Alaska Communications Systems Holdings, Inc.",1.0,Contract,2017-04-17,,,,350.0,even_split,2
2017,YUKON FLATS SCHOOL DISTRICT,1799064537.002,1799064537,Fiber,MPLS,25.0,28260.0,1130.4,Circle School,Circle,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,28260.0,even_split,4
2017,YUKON FLATS SCHOOL DISTRICT,1799064537.002,1799064537,Fiber,MPLS,25.0,28260.0,1130.4,Tsuk Taih School,Chalkyitsik,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,28260.0,even_split,4
2017,YUKON FLATS SCHOOL DISTRICT,1799064537.002,1799064537,Fiber,MPLS,25.0,28260.0,1130.4,Cruikshank School,Beaver,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,28260.0,even_split,4
2017,YUKON FLATS SCHOOL DISTRICT,1799064537.002,1799064537,Fiber,MPLS,25.0,28260.0,1130.4,Arctic Village School,Arctic Village,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2016-03-31,,,,28260.0,even_split,4
2017,ANCHORAGE PUBLIC LIBRARY,1799006550.003,1799006550,Fiber,MPLS,50.0,357.0,7.14,Scott And Wesley Gerrish Branch Library,Girdwood,N/A,Library,GCI Communication Corp,4.0,Contract,2016-07-01,,,,357.0,even_split,1
2017,KETCHIKAN CITY HALL,1799042634.001,1799042634,Fiber,MPLS,10.0,279.79,27.979000000000003,Ketchikan Public Library,Ketchikan,Ketchikan Gateway Borough,Library,City of Ketchikan,1.0,Contract,2017-04-17,,,,279.79,even_split,1
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Greatland Adventure Academy Charter School,Soldotna,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Administrative Entity (District Office),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Soldotna Elementary,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Tustumena Elementary School,Kasilof,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Soldotna Prep School,Soldotna,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Administrative Entity (Student Nutrition Serv),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kenai Central High School,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Connections,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,West Homer Elementary,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kaleidoscope School Of Arts & Science,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Susan B English School,Seldovia,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Sterling Elementary,Sterling,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Homer Middle School,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Seward High School,Seward,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Hope School,Hope,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Soldotna Montessori Charter School,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Razdolna School,Razdolna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Administrative Entity (Connections Seward Office),Seward,Kenai Peninsula,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Port Graham School,Port Graham,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Marathon School,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Aurora Borealis Charter School,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Administrative Entity (Connections Homer Office),Homer,Kenai Peninsula,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Homer High School,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Mt. View Elementary,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Paul Banks Elementary,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kachemak Selo School,Kachemak,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,River City Academy,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kenai Middle School,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Voznesenka School,Voznesenka,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,William H. Seward Elementary School,Seward,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Seward Middle School,Seward,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Ninilchik School,Ninilchik,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Soldotna High School,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Redoubt Elementary,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Nikiski Middle/Senior High School,Nikiski,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Chapman School,Anchor Point,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kalifornsky Beach Elementary,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Mcneil Canyon Elementary,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Moose Pass School,Moose Pass,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Cooper Landing School,Cooper Landing,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Administrative Entity (Dmc/Wh/Purchasing),Soldotna,Kenai Peninsula,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Nikiski North Star Elementary,Nikiski,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Fireweed Academy,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Tebughna School,Tyonek,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Nanwalek School,Nanwalek,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Kenai Alternative High School,Kenai,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Homer Flex School,Homer,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Skyview Middle School,Soldotna,Kenai Peninsula Borough,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,KENAI PENINSULA BORO SCH DIST,1799028994.001,1799028994,Fiber,Ethernet,800.0,4122.0,5.1525,Nikolaevsk School,Nikolaevsk,Kenai Peninsula,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2017-03-14,,,,84.12244897959182,even_split,49
2017,YUKON-KOYUKUK SCHOOL DISTRICT,1799031054.003,1799031054,Wireless,Microwave,25.0,40000.0,1600.0,Jimmy Huntington School,Huslia,Yukon-Koyukuk,School,DRS Technical Services Inc.,2.0,Contract,2017-03-22,,,,40000.0,even_split,1
2017,Chatham School District Consortium,1799075797.004,1799075797,Wireless,Microwave,25.0,42175.0,1687.0,Tenakee Springs School,Tenakee Springs,Skagway-Hoonah-Angoon,School,GCI Communication Corp,1.0,Contract,2015-03-11,,,,42175.0,even_split,1
2017,KLAWOCK CITY SCHOOL DISTRICT,1799084438.001,1799084438,Fiber,Ethernet,25.0,6684.0,267.36,Klawock City School K-12,Klawock,Pr Of Wales-Outer Ketchikan,School,GCI Communication Corp,2.0,Contract,2017-04-17,,,,6684.0,even_split,1
2017,JUNEAU BOROUGH SCHOOL DISTRICT,1799015845.002,1799015845,Copper,T-1,1.544,488.54,316.4119170984456,Yaakoosge Daakahidi Alternative High School,Juneau,Juneau,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2015-02-03,,,,97.70800000000001,even_split,5
2017,JUNEAU BOROUGH SCHOOL DISTRICT,1799015845.002,1799015845,Copper,T-1,1.544,488.54,316.4119170984456,Harborview Elementary School,Juneau,Juneau,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2015-02-03,,,,97.70800000000001,even_split,5
2017,JUNEAU BOROUGH SCHOOL DISTRICT,1799015845.002,1799015845,Copper,T-1,1.544,488.54,316.4119170984456,Juneau-Douglas High School,Juneau,Juneau,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2015-02-03,,,,97.70800000000001,even_split,5
2017,JUNEAU BOROUGH SCHOOL DISTRICT,1799015845.002,1799015845,Copper,T-1,1.544,488.54,316.4119170984456,Juneau Schools Central Office,Juneau,Juneau,Non-Instructional Facility (Nif),"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2015-02-03,,,,97.70800000000001,even_split,5
2017,JUNEAU BOROUGH SCHOOL DISTRICT,1799015845.002,1799015845,Copper,T-1,1.544,488.54,316.4119170984456,Montessori Borealis Public Alternative School,Juneau,Juneau,School,"Alaska Communications Systems Holdings, Inc.",2.0,Contract,2015-02-03,,,,97.70800000000001,even_split,5
